;FW_ID;Hab;Trophic;d13C_observed;d15N_observed;d13C_predicted;d15N_predicted;Ecosystem_Type
2353;FWB_719;Benthic;Primary_consumer;-29,48353167;8,70271;-25,04435217;6,617749401;Lentic
2354;FWB_719;Benthic;Primary_resource;-21,47237667;2,505653333;-22,60521755;4,607701795;Lentic
2355;FWB_719;Pelagic;Primary_resource;NA;NA;-27,07616637;5,459792185;Lentic
2356;FWB_719;Pelagic;Primary_consumer;NA;NA;-29,515301;7,469839791;Lentic
2357;FWB_72;Benthic;Primary_consumer;-32,86163522;15,44715447;-31,61971618;16,02902095;Lotic
2358;FWB_72;Pelagic;Primary_consumer;-39,1509434;16,42276423;-33,77113316;15,46054999;Lotic
2359;FWB_72;Benthic;Primary_resource;-36,00628931;15,6097561;-31,30855975;15,66538325;Lotic
2360;FWB_72;Pelagic;Primary_resource;NA;NA;-33,45997673;15,09691229;Lotic
2361;FWB_720;Benthic;Primary_resource;-16,85958667;2,580826667;-22,60521755;4,607701795;Lentic
2362;FWB_720;Benthic;Primary_consumer;-26,778745;5,1595225;-25,04435217;6,617749401;Lentic
2363;FWB_720;Pelagic;Primary_resource;NA;NA;-27,07616637;5,459792185;Lentic
2364;FWB_720;Pelagic;Primary_consumer;NA;NA;-29,515301;7,469839791;Lentic
2365;FWB_721;Pelagic;Primary_consumer;-33,10137;10,78346;-29,5446772;7,398065331;Lentic
2366;FWB_721;Benthic;Primary_consumer;-29,08141857;7,333484524;-25,10701667;6,54597494;Lentic
2367;FWB_721;Benthic;Primary_resource;-20,60493667;3,855576667;-22,66788204;4,535927335;Lentic
2368;FWB_721;Pelagic;Primary_resource;NA;NA;-27,10554258;5,388017725;Lentic
2369;FWB_722;Benthic;Primary_consumer;-27,13163676;7,572792449;-25,10701667;6,54597494;Lentic
2370;FWB_722;Benthic;Primary_resource;-20,41716;1,817353333;-22,66788204;4,535927335;Lentic
2371;FWB_722;Pelagic;Primary_consumer;-30,738785;8,12048;-29,5446772;7,398065331;Lentic
2372;FWB_722;Pelagic;Primary_resource;NA;NA;-27,10554258;5,388017725;Lentic
2373;FWB_723;Benthic;Primary_resource;-21,00041667;6,723516667;-22,58828837;4,662673438;Lentic
2374;FWB_723;Pelagic;Primary_consumer;-31,1005475;10,742535;-31,16762786;7,524811434;Lentic
2375;FWB_723;Benthic;Primary_consumer;-28,228615;7,333586111;-25,027423;6,672721044;Lentic
2376;FWB_723;Pelagic;Primary_resource;NA;NA;-28,72849323;5,514763829;Lentic
2377;FWB_724;Pelagic;Primary_consumer;-30,639745;9,72449;-31,16762786;7,524811434;Lentic
2378;FWB_724;Benthic;Primary_consumer;-25,31516833;6,508135;-25,027423;6,672721044;Lentic
2379;FWB_724;Benthic;Primary_resource;-15,35284333;5,631845;-22,58828837;4,662673438;Lentic
2380;FWB_724;Pelagic;Primary_resource;NA;NA;-28,72849323;5,514763829;Lentic
2381;FWB_725;Benthic;Primary_resource;-22,97958514;3,544223472;-23,69130319;1,072283912;Lentic
2382;FWB_725;Benthic;Primary_consumer;-26,07423417;4,686346167;-26,13043781;3,082331517;Lentic
2383;FWB_725;Pelagic;Primary_consumer;-31,55986833;4,623109167;-29,86026519;3,934421907;Lentic
2384;FWB_725;Pelagic;Primary_resource;NA;NA;-27,42113056;1,924374302;Lentic
2385;FWB_726;Benthic;Primary_resource;-31,01935802;5,84763217;-30,45877856;3,399323453;Lotic
2386;FWB_726;Benthic;Primary_consumer;-33,32295375;2,66339875;-30,76993499;3,744367335;Lotic
2387;FWB_726;Pelagic;Primary_resource;NA;NA;-32,61019554;2,83085249;Lotic
2388;FWB_726;Pelagic;Primary_consumer;NA;NA;-32,92135197;3,175896372;Lotic
2389;FWB_727;Benthic;Primary_resource;-24,20701435;4,959586796;-23,60810389;0,900153677;Lentic
2390;FWB_727;Pelagic;Primary_consumer;-35,334;9,461778333;-30,11086091;3,762291672;Lentic
2391;FWB_727;Benthic;Primary_consumer;-30,13063458;8,038791667;-26,04723851;2,910201282;Lentic
2392;FWB_727;Pelagic;Primary_resource;NA;NA;-27,67172629;1,752244067;Lentic
2393;FWB_728;Benthic;Primary_resource;-24,22037833;4,605473333;-28,63695693;2,970143922;Lotic
2394;FWB_728;Benthic;Primary_consumer;-26,05456017;7,383968473;-28,94811336;4,546001075;Lotic
2395;FWB_728;Pelagic;Primary_consumer;-30,840915;3,083765;-31,09953034;3,977530112;Lotic
2396;FWB_728;Pelagic;Primary_resource;NA;NA;-30,78837392;2,401672959;Lotic
2397;FWB_729;Pelagic;Primary_consumer;-30,096835;1,35055;-30,53292522;4,246127363;Lentic
2398;FWB_729;Benthic;Primary_resource;-26,89254308;2,233220558;-24,02939739;1,383989367;Lentic
2399;FWB_729;Benthic;Primary_consumer;-23,6560067;0,856952638;-26,46853201;3,394036973;Lentic
2400;FWB_729;Pelagic;Primary_resource;NA;NA;-28,09379059;2,236079758;Lentic
2401;FWB_73;Benthic;Primary_resource;-16;NA;-25,90249324;3,607344096;Lotic
2402;FWB_73;Benthic;Primary_consumer;-35,05;NA;-26,21364966;5,266139735;Lotic
2403;FWB_73;Pelagic;Primary_resource;NA;NA;-28,05391022;3,038873133;Lotic
2404;FWB_73;Pelagic;Primary_consumer;NA;NA;-28,36506665;4,697668772;Lotic
2405;FWB_730;Benthic;Primary_consumer;-26,98889136;2,793746532;-26,36124486;3,397209337;Lentic
2406;FWB_730;Pelagic;Primary_consumer;-34,78214444;4,56687;-30,79889845;4,249299727;Lentic
2407;FWB_730;Benthic;Primary_resource;-24,43423872;2,384266087;-23,92211024;1,387161731;Lentic
2408;FWB_730;Pelagic;Primary_resource;NA;NA;-28,35976383;2,239252121;Lentic
2409;FWB_731;Benthic;Primary_resource;-26,8872926;2,498845853;-23,91987694;1,291682873;Lentic
2410;FWB_731;Benthic;Primary_consumer;-26,10282375;4,387564782;-26,35901156;3,301730478;Lentic
2411;FWB_731;Pelagic;Primary_consumer;-36,62942667;3,935846667;-29,91162685;4,153820869;Lentic
2412;FWB_731;Pelagic;Primary_resource;NA;NA;-27,47249223;2,143773263;Lentic
2413;FWB_732;Benthic;Primary_consumer;-27,21983307;10,32585599;-26,61533391;7,944992933;Lentic
2414;FWB_732;Pelagic;Primary_consumer;-31,38435527;15,19222064;-30,33368592;8,797083323;Lentic
2415;FWB_732;Benthic;Primary_resource;-26,66464619;5,503307619;-24,17619929;5,934945328;Lentic
2416;FWB_732;Pelagic;Primary_resource;NA;NA;-27,8945513;6,787035718;Lentic
2417;FWB_733;Benthic;Primary_resource;-29,67341318;4,4684475;-23,89922998;6,05870526;Lentic
2418;FWB_733;Pelagic;Primary_consumer;-29,50209918;11,47439699;-29,62776514;8,920843256;Lentic
2419;FWB_733;Benthic;Primary_consumer;-25,73488111;6,807295223;-26,3383646;8,068752865;Lentic
2420;FWB_733;Pelagic;Primary_resource;NA;NA;-27,18863051;6,91079565;Lentic
2421;FWB_734;Benthic;Primary_consumer;-25,89053083;8,330472917;-26,37995097;7,608086827;Lentic
2422;FWB_734;Pelagic;Primary_consumer;-29,75679928;15,09074148;-29,59684797;8,460177217;Lentic
2423;FWB_734;Benthic;Primary_resource;-24,53703511;6,988157337;-23,94081635;5,598039221;Lentic
2424;FWB_734;Pelagic;Primary_resource;NA;NA;-27,15771335;6,450129611;Lentic
2425;FWB_735;Pelagic;Primary_consumer;-31,11507056;15,6508168;-29,80781523;8,922591061;Lentic
2426;FWB_735;Benthic;Primary_resource;-27,03886027;6,975232849;-23,95327686;6,060453066;Lentic
2427;FWB_735;Benthic;Primary_consumer;-28,447725;8,8886;-26,39241149;8,070500671;Lentic
2428;FWB_735;Pelagic;Primary_resource;NA;NA;-27,36868061;6,912543456;Lentic
2429;FWB_736;Pelagic;Primary_consumer;-30,98567296;13,40603747;-28,65771406;8,571924743;Lentic
2430;FWB_736;Benthic;Primary_consumer;-27,5269275;8,547645;-26,5275656;7,719834353;Lentic
2431;FWB_736;Benthic;Primary_resource;-24,50529898;5,669501917;-24,08843098;5,709786748;Lentic
2432;FWB_736;Pelagic;Primary_resource;NA;NA;-26,21857944;6,561877138;Lentic
2433;FWB_737;Benthic;Primary_consumer;-29,04803246;7,078366269;-30,11934114;5,846386504;Lentic
2434;FWB_737;Benthic;Primary_resource;-27,08067113;5,295215119;-27,68020651;3,836338899;Lentic
2435;FWB_737;Pelagic;Primary_consumer;-39,39045206;7,70522452;-33,66951424;6,698476894;Lentic
2436;FWB_737;Pelagic;Primary_resource;NA;NA;-31,23037962;4,688429289;Lentic
2437;FWB_738;Benthic;Primary_resource;-31,68737776;3,581646026;-27,8648521;4,02214739;Lentic
2438;FWB_738;Benthic;Primary_consumer;-34,8035;5,041166765;-30,30398672;6,032194996;Lentic
2439;FWB_738;Pelagic;Primary_consumer;-39,59699358;4,919180646;-32,12040053;6,884285386;Lentic
2440;FWB_738;Pelagic;Primary_resource;NA;NA;-29,6812659;4,874237781;Lentic
2441;FWB_739;Benthic;Primary_consumer;-29,59728748;6,162914466;-30,11833173;5,880392465;Lentic
2442;FWB_739;Benthic;Primary_resource;-28,30507589;4,18258799;-27,67919711;3,87034486;Lentic
2443;FWB_739;Pelagic;Primary_consumer;-30,7115364;6,650283704;-33,8869085;6,732482855;Lentic
2444;FWB_739;Pelagic;Primary_resource;NA;NA;-31,44777387;4,72243525;Lentic
2445;FWB_74;Benthic;Primary_consumer;-18,5;NA;-26,21364966;5,266139735;Lotic
2446;FWB_74;Benthic;Primary_resource;-19;NA;-25,90249324;3,607344096;Lotic
2447;FWB_74;Pelagic;Primary_resource;NA;NA;-28,05391022;3,038873133;Lotic
2448;FWB_74;Pelagic;Primary_consumer;NA;NA;-28,36506665;4,697668772;Lotic
2449;FWB_740;Benthic;Primary_consumer;-29,76148544;7,85909006;-30,14572674;5,836534641;Lentic
2450;FWB_740;Benthic;Primary_resource;-31,39075385;5,500998895;-27,70659212;3,826487035;Lentic
2451;FWB_740;Pelagic;Primary_consumer;-38,0830677;8,311269748;-33,96902984;6,688625031;Lentic
2452;FWB_740;Pelagic;Primary_resource;NA;NA;-31,52989521;4,678577425;Lentic
2453;FWB_741;Benthic;Primary_consumer;-30,23955589;5,272630456;-30,33869318;5,984498555;Lentic
2454;FWB_741;Pelagic;Primary_consumer;-36,15499557;5,855624445;-33,6134868;6,836588945;Lentic
2455;FWB_741;Benthic;Primary_resource;-31,47801085;5,504296936;-27,89955856;3,974450949;Lentic
2456;FWB_741;Pelagic;Primary_resource;NA;NA;-31,17435217;4,826541339;Lentic
2457;FWB_742;Pelagic;Primary_consumer;-39,3892314;7,918783558;-34,22710567;6,784759577;Lentic
2458;FWB_742;Benthic;Primary_consumer;-35,85497326;7,533613357;-30,0739512;5,932669187;Lentic
2459;FWB_742;Benthic;Primary_resource;-32,39121431;6,898566869;-27,63481658;3,922621581;Lentic
2460;FWB_742;Pelagic;Primary_resource;NA;NA;-31,78797105;4,774711971;Lentic
2461;FWB_743;Benthic;Primary_consumer;-30,79537352;7,735069346;-30,08612176;5,871585107;Lentic
2462;FWB_743;Pelagic;Primary_consumer;-30,5;10,65;-33,9111155;6,723675497;Lentic
2463;FWB_743;Benthic;Primary_resource;-26,15149439;4,691996703;-27,64698714;3,861537502;Lentic
2464;FWB_743;Pelagic;Primary_resource;NA;NA;-31,47198088;4,713627892;Lentic
2465;FWB_744;Benthic;Primary_resource;-26,43126828;4,709950909;-27,8924317;3,994963671;Lentic
2466;FWB_744;Benthic;Primary_consumer;-31,04671202;6,844099035;-30,33156632;6,005011276;Lentic
2467;FWB_744;Pelagic;Primary_consumer;-42,3278427;5,395521483;-34,56885522;6,857101666;Lentic
2468;FWB_744;Pelagic;Primary_resource;NA;NA;-32,12972059;4,847054061;Lentic
2469;FWB_745;Pelagic;Primary_consumer;-38,07592144;6,933095575;-33,50351946;6,879655917;Lentic
2470;FWB_745;Benthic;Primary_consumer;-27,10912302;5,497636522;-30,29891168;6,027565527;Lentic
2471;FWB_745;Benthic;Primary_resource;-25,56821044;5,442189659;-27,85977706;4,017517922;Lentic
2472;FWB_745;Pelagic;Primary_resource;NA;NA;-31,06438483;4,869608312;Lentic
2473;FWB_746;Benthic;Primary_resource;-28,8341105;4,64413143;-27,691757;3,812979013;Lentic
2474;FWB_746;Benthic;Primary_consumer;-33,72641198;7,710054573;-30,13089162;5,823026618;Lentic
2475;FWB_746;Pelagic;Primary_consumer;-38,91741539;6,692590982;-33,90257424;6,675117008;Lentic
2476;FWB_746;Pelagic;Primary_resource;NA;NA;-31,46343961;4,665069403;Lentic
2477;FWB_747;Benthic;Primary_resource;-30,39421546;4,81379396;-27,56251199;3,74167526;Lentic
2478;FWB_747;Benthic;Primary_consumer;-30,7458829;6,161508463;-30,00164661;5,751722865;Lentic
2479;FWB_747;Pelagic;Primary_consumer;-36,89646902;6,076893735;-34,16244288;6,603813256;Lentic
2480;FWB_747;Pelagic;Primary_resource;NA;NA;-31,72330825;4,59376565;Lentic
2481;FWB_748;Benthic;Primary_resource;-25,7398388;4,253032433;-27,7118466;3,894142012;Lentic
2482;FWB_748;Pelagic;Primary_consumer;-34,03420969;6,807362423;-33,83010439;6,756280007;Lentic
2483;FWB_748;Benthic;Primary_consumer;-25,33167407;5,607855414;-30,15098122;5,904189617;Lentic
2484;FWB_748;Pelagic;Primary_resource;NA;NA;-31,39096976;4,746232402;Lentic
2485;FWB_749;Benthic;Primary_consumer;-28,03375;3,24375;-25,84862913;3,745356659;Lotic
2486;FWB_749;Benthic;Primary_resource;-22,6225;1,99;-25,5374727;2,899465934;Lotic
2487;FWB_749;Pelagic;Primary_resource;NA;NA;-27,68888969;2,330994971;Lotic
2488;FWB_749;Pelagic;Primary_consumer;NA;NA;-28,00004611;3,176885696;Lotic
2489;FWB_75;Benthic;Primary_resource;-14,5;NA;-25,90249324;3,607344096;Lotic
2490;FWB_75;Benthic;Primary_consumer;-23,5;NA;-26,21364966;5,266139735;Lotic
2491;FWB_75;Pelagic;Primary_resource;NA;NA;-28,05391022;3,038873133;Lotic
2492;FWB_75;Pelagic;Primary_consumer;NA;NA;-28,36506665;4,697668772;Lotic
2493;FWB_750;Benthic;Primary_resource;-20,89;0,33;-25,03458027;3,434415412;Lotic
2494;FWB_750;Benthic;Primary_consumer;-27,4975;0,505;-25,3457367;4,024279373;Lotic
2495;FWB_750;Pelagic;Primary_resource;NA;NA;-27,18599726;2,865944449;Lotic
2496;FWB_750;Pelagic;Primary_consumer;NA;NA;-27,49715368;3,45580841;Lotic
2497;FWB_751;Benthic;Primary_consumer;-25,305;5,141666667;-25,16584415;4,157044878;Lotic
2498;FWB_751;Benthic;Primary_resource;-27,0725;4,255;-24,85468772;3,596372075;Lotic
2499;FWB_751;Pelagic;Primary_resource;NA;NA;-27,00610471;3,027901112;Lotic
2500;FWB_751;Pelagic;Primary_consumer;NA;NA;-27,31726114;3,588573914;Lotic
2501;FWB_752;Benthic;Primary_resource;-25,465;2,1825;-31,13906121;4,949973165;Lotic
2502;FWB_752;Benthic;Primary_consumer;-28,47333333;5,585;-31,45021763;8,226282824;Lotic
2503;FWB_752;Pelagic;Primary_resource;NA;NA;-33,29047819;4,381502202;Lotic
2504;FWB_752;Pelagic;Primary_consumer;NA;NA;-33,60163462;7,657811861;Lotic
2505;FWB_753;Benthic;Primary_resource;-28,905;5,76;-25,73999828;2,673940115;Lotic
2506;FWB_753;Benthic;Primary_consumer;-30,215;2,165;-26,05115471;4,663536576;Lotic
2507;FWB_753;Pelagic;Primary_resource;NA;NA;-27,89141527;2,105469152;Lotic
2508;FWB_753;Pelagic;Primary_consumer;NA;NA;-28,2025717;4,095065613;Lotic
2509;FWB_754;Benthic;Primary_consumer;-24,06125;4,4;-25,79327486;4,239974546;Lotic
2510;FWB_754;Benthic;Primary_resource;-24,88;7,8125;-25,48211843;2,784800214;Lotic
2511;FWB_754;Pelagic;Primary_resource;NA;NA;-27,63353541;2,216329251;Lotic
2512;FWB_754;Pelagic;Primary_consumer;NA;NA;-27,94469184;3,671503582;Lotic
2513;FWB_755;Benthic;Primary_consumer;-24,82045743;5,088381468;-24,65068605;5,483868076;Lentic
2514;FWB_755;Benthic;Primary_resource;-12,75340629;4,003041847;-22,21155143;3,473820471;Lentic
2515;FWB_755;Pelagic;Primary_consumer;-27,02482892;2,062384674;-28,10517394;6,335958466;Lentic
2516;FWB_755;Pelagic;Primary_resource;NA;NA;-25,66603932;4,325910861;Lentic
2517;FWB_756;Benthic;Primary_resource;-18,30415298;8,619174492;-22,40548311;3,900196985;Lentic
2518;FWB_756;Pelagic;Primary_consumer;-16,3681327;6,881232434;-27,72384628;6,76233498;Lentic
2519;FWB_756;Benthic;Primary_consumer;-26,91540918;8,493987289;-24,84461773;5,91024459;Lentic
2520;FWB_756;Pelagic;Primary_resource;NA;NA;-25,28471166;4,752287375;Lentic
2521;FWB_757;Benthic;Primary_consumer;-28,35496555;3,985240317;-24,58834031;5,518488518;Lentic
2522;FWB_757;Pelagic;Primary_consumer;-16,03567564;3,036955118;-27,1879448;6,370578909;Lentic
2523;FWB_757;Benthic;Primary_resource;-21,65617465;1,433563303;-22,14920569;3,508440913;Lentic
2524;FWB_757;Pelagic;Primary_resource;NA;NA;-24,74881018;4,360531303;Lentic
2525;FWB_758;Pelagic;Primary_consumer;-34,53382292;7,527724452;-27,54045996;6,116385496;Lentic
2526;FWB_758;Benthic;Primary_consumer;-27,21927546;8,837671371;-24,91989592;5,264295106;Lentic
2527;FWB_758;Benthic;Primary_resource;-15,41153239;7,403036776;-22,48076129;3,254247501;Lentic
2528;FWB_758;Pelagic;Primary_resource;NA;NA;-25,10132533;4,106337891;Lentic
2529;FWB_759;Benthic;Primary_consumer;-27,84143292;3,542807544;-24,5990715;5,439710943;Lentic
2530;FWB_759;Benthic;Primary_resource;-14,77727592;1,863078844;-22,15993687;3,429663337;Lentic
2531;FWB_759;Pelagic;Primary_resource;NA;NA;-24,87399947;4,281753728;Lentic
2532;FWB_759;Pelagic;Primary_consumer;NA;NA;-27,31313409;6,291801333;Lentic
2533;FWB_76;Pelagic;Primary_consumer;-29,7;NA;-28,36506665;4,697668772;Lotic
2534;FWB_76;Benthic;Primary_consumer;-26,35;NA;-26,21364966;5,266139735;Lotic
2535;FWB_76;Benthic;Primary_resource;-18,9;NA;-25,90249324;3,607344096;Lotic
2536;FWB_76;Pelagic;Primary_resource;NA;NA;-28,05391022;3,038873133;Lotic
2537;FWB_760;Pelagic;Primary_consumer;-27,54689367;4,724136198;-27,78099472;6,516074317;Lentic
2538;FWB_760;Benthic;Primary_resource;-19,15156677;3,816324455;-22,29972241;3,653936322;Lentic
2539;FWB_760;Benthic;Primary_consumer;-24,57895852;5,1663435;-24,73885703;5,663983927;Lentic
2540;FWB_760;Pelagic;Primary_resource;NA;NA;-25,34186009;4,506026712;Lentic
2541;FWB_761;Pelagic;Primary_consumer;-16,0217369;5,384012339;-28,19751978;6,146818718;Lentic
2542;FWB_761;Benthic;Primary_consumer;-22,80282442;5,644170076;-24,919987;5,294728327;Lentic
2543;FWB_761;Benthic;Primary_resource;-16,50093798;0,779613829;-22,48085237;3,284680722;Lentic
2544;FWB_761;Pelagic;Primary_resource;NA;NA;-25,75838516;4,136771112;Lentic
2545;FWB_762;Pelagic;Primary_consumer;-21,16799231;6,373354695;-27,3297503;6,224538323;Lentic
2546;FWB_762;Benthic;Primary_consumer;-26,00893412;9,156966606;-24,6293813;5,372447932;Lentic
2547;FWB_762;Benthic;Primary_resource;-16,21995922;4,511697316;-22,19024667;3,362400327;Lentic
2548;FWB_762;Pelagic;Primary_resource;NA;NA;-24,89061567;4,214490717;Lentic
2549;FWB_763;Pelagic;Primary_consumer;-13,95990585;4,13897609;-27,32186185;6,227649228;Lentic
2550;FWB_763;Benthic;Primary_resource;-18,15024051;1,383120109;-22,17468795;3,365511232;Lentic
2551;FWB_763;Benthic;Primary_consumer;-25,00899715;5,36422322;-24,61382257;5,375558838;Lentic
2552;FWB_763;Pelagic;Primary_resource;NA;NA;-24,88272723;4,217601623;Lentic
2553;FWB_764;Benthic;Primary_consumer;-26,84292214;7,950420998;-24,60988921;5,284092663;Lentic
2554;FWB_764;Benthic;Primary_resource;-23,49609949;6,89650608;-22,17075458;3,274045058;Lentic
2555;FWB_764;Pelagic;Primary_consumer;-29,93977404;5,406458588;-27,67259958;6,136183053;Lentic
2556;FWB_764;Pelagic;Primary_resource;NA;NA;-25,23346495;4,126135448;Lentic
2557;FWB_765;Benthic;Primary_consumer;-18,22015236;6,522740875;-24,65068605;5,483868076;Lentic
2558;FWB_765;Benthic;Primary_resource;-16,08052823;3,464573788;-22,21155143;3,473820471;Lentic
2559;FWB_765;Pelagic;Primary_consumer;-30,11790661;6,939495846;-28,10517394;6,335958466;Lentic
2560;FWB_765;Pelagic;Primary_resource;NA;NA;-25,66603932;4,325910861;Lentic
2561;FWB_766;Pelagic;Primary_consumer;-28,80399071;5,961356836;-28,87693649;5,133378896;Lentic
2562;FWB_766;Benthic;Primary_consumer;-24,74522082;4,010019624;-25,38314234;4,281288506;Lentic
2563;FWB_766;Benthic;Primary_resource;-14,65432773;-2,091937057;-22,94400771;2,271240901;Lentic
2564;FWB_766;Pelagic;Primary_resource;NA;NA;-26,43780186;3,123331291;Lentic
2565;FWB_767;Benthic;Primary_resource;-28,38966512;0,786870617;-22,27564728;2,832212146;Lentic
2566;FWB_767;Benthic;Primary_consumer;-32,79015317;1,632364795;-24,7147819;4,842259751;Lentic
2567;FWB_767;Pelagic;Primary_consumer;-36,94103642;3,724310165;-27,34420476;5,694350141;Lentic
2568;FWB_767;Pelagic;Primary_resource;NA;NA;-24,90507013;3,684302536;Lentic
2569;FWB_768;Pelagic;Primary_consumer;-31,31012204;10,34102731;-27,5404478;6,116396045;Lentic
2570;FWB_768;Benthic;Primary_consumer;-25,55207879;10,6485808;-24,91987501;5,264305655;Lentic
2571;FWB_768;Benthic;Primary_resource;-20,92905473;7,239443313;-22,48074038;3,254258049;Lentic
2572;FWB_768;Pelagic;Primary_resource;NA;NA;-25,10131317;4,106348439;Lentic
2573;FWB_769;Pelagic;Primary_consumer;-28,17512062;7,754381297;-28,85694775;6,0988339;Lentic
2574;FWB_769;Benthic;Primary_resource;-18,8141106;3,651336338;-22,91904092;3,236695905;Lentic
2575;FWB_769;Benthic;Primary_consumer;-25,18840281;5,369993957;-25,35817554;5,24674351;Lentic
2576;FWB_769;Pelagic;Primary_resource;NA;NA;-26,41781312;4,088786295;Lentic
2577;FWB_77;Benthic;Primary_resource;-18,9;NA;-25,90249324;3,607344096;Lotic
2578;FWB_77;Benthic;Primary_consumer;-29,775;NA;-26,21364966;5,266139735;Lotic
2579;FWB_77;Pelagic;Primary_consumer;-30,4;NA;-28,36506665;4,697668772;Lotic
2580;FWB_77;Pelagic;Primary_resource;NA;NA;-28,05391022;3,038873133;Lotic
2581;FWB_770;Benthic;Primary_resource;-22,08235267;4,717213255;-22,29972241;3,653936322;Lentic
2582;FWB_770;Pelagic;Primary_consumer;-29,96100556;6,985350979;-27,78099472;6,516074317;Lentic
2583;FWB_770;Benthic;Primary_consumer;-21,6657491;5,729604814;-24,73885703;5,663983927;Lentic
2584;FWB_770;Pelagic;Primary_resource;NA;NA;-25,34186009;4,506026712;Lentic
2585;FWB_771;Pelagic;Primary_consumer;-28,68599899;7,535980353;-28,46273652;6,493077194;Lentic
2586;FWB_771;Benthic;Primary_consumer;-27,87000354;6,021425322;-25,05247504;5,640986804;Lentic
2587;FWB_771;Benthic;Primary_resource;-19,11843836;3,677025412;-22,61334041;3,630939199;Lentic
2588;FWB_771;Pelagic;Primary_resource;NA;NA;-26,02360189;4,483029589;Lentic
2589;FWB_772;Benthic;Primary_resource;-23,91745582;2,187500561;-22,69483716;3,968961914;Lentic
2590;FWB_772;Pelagic;Primary_consumer;-34,41910356;6,202220419;-27,54608436;6,831099909;Lentic
2591;FWB_772;Benthic;Primary_consumer;-28,1752912;5,557156682;-25,13397179;5,979009519;Lentic
2592;FWB_772;Pelagic;Primary_resource;NA;NA;-25,10694973;4,821052304;Lentic
2593;FWB_773;Pelagic;Primary_consumer;-30,06383425;2,582164582;-27,7482263;4,880711404;Lentic
2594;FWB_773;Benthic;Primary_consumer;-25,17662398;3,088554514;-24,62137816;4,028621014;Lentic
2595;FWB_773;Benthic;Primary_resource;-24,43182824;1,597952931;-22,18224354;2,018573408;Lentic
2596;FWB_773;Pelagic;Primary_resource;NA;NA;-25,30909167;2,870663799;Lentic
